x[m];y[m];operacao;area.total[m2];area.mato[m2];ang.abs[deg];ang.proa[deg];dist[m];rtl[m]
311.20;288.60;p;120.58;2.57;54.17;0.00;9.88;424.42
316.98;280.59;y;29.70;0.29;54.17;-91.11;0.00;423.33
316.98;280.59;p;84.80;0.60;-36.94;0.00;6.87;423.33
322.47;284.72;y;4.81;0.00;-36.94;12.44;0.00;430.18
322.47;284.72;p;67.60;0.27;-24.50;0.00;5.43;430.18
327.42;286.98;p;66.00;1.96;-24.50;0.00;5.43;435.38
332.36;289.23;y;11.82;0.74;-24.50;36.18;0.00;440.59
332.36;289.23;p;71.90;4.06;11.68;0.00;5.78;440.59
338.02;288.06;y;36.02;0.58;11.68;111.32;0.00;444.11
338.02;288.06;p;108.45;1.55;123.00;0.00;8.90;444.11
333.18;280.60;y;13.07;0.69;123.00;-38.71;0.00;435.59
333.18;280.60;p;65.98;0.61;84.29;0.00;5.34;435.59
333.71;275.29;p;65.79;2.62;84.29;0.00;5.34;432.60
334.24;269.97;y;2.70;0.00;84.29;6.65;0.00;429.65
334.24;269.97;p;75.04;0.49;90.95;0.00;6.09;429.65
334.14;263.89;p;73.83;0.00;90.95;0.00;6.09;425.77
334.04;257.80;y;3.60;0.00;90.95;9.97;0.00;421.95
334.04;257.80;p;77.08;0.00;100.92;0.00;6.26;421.95
332.85;251.65;y;25.13;0.00;100.92;-77.41;0.00;417.27
332.85;251.65;p;104.01;0.00;23.51;0.00;8.53;417.27
340.67;248.25;y;12.12;0.00;23.51;36.25;0.00;421.52
340.67;248.25;p;70.96;0.01;59.76;0.00;5.76;421.52
343.57;243.28;p;70.56;7.79;59.76;0.00;5.76;420.98
346.47;238.30;y;39.35;0.42;59.76;-121.84;0.00;420.51
346.47;238.30;p;68.72;1.86;-62.08;0.00;5.58;420.51
349.08;243.23;y;38.17;0.80;-62.08;119.46;0.00;425.46
349.08;243.23;p;108.72;2.08;57.38;0.00;8.94;425.46
353.90;235.70;y;6.18;0.00;57.38;-18.65;0.00;425.21
353.90;235.70;p;88.93;3.95;38.72;0.00;7.29;425.21
359.59;231.14;y;19.48;0.51;38.72;60.51;0.00;427.47
359.59;231.14;p;74.16;2.58;99.23;0.00;6.01;427.47
358.62;225.21;p;73.30;1.82;99.23;0.00;6.01;423.47
357.66;219.28;y;35.83;0.09;99.23;109.30;0.00;419.53
357.66;219.28;p;74.04;0.00;-151.47;0.00;6.05;419.53
352.34;222.16;y;35.39;1.95;-151.47;-108.74;0.00;416.54
352.34;222.16;p;42.85;0.13;99.79;0.00;3.45;416.54
351.76;218.77;y;31.75;0.28;99.79;97.33;0.00;414.24
351.76;218.77;p;49.19;0.06;-162.88;0.00;3.99;414.24
347.94;219.94;y;17.12;0.29;-162.88;52.97;0.00;411.63
347.94;219.94;p;52.52;1.77;-109.91;0.00;4.20;411.63
346.51;223.89;y;26.70;0.04;-109.91;-82.84;0.00;412.55
346.51;223.89;p;108.06;0.42;167.25;0.00;8.82;412.55
337.91;221.94;y;23.43;1.27;167.25;71.93;0.00;404.28
337.91;221.94;p;71.64;3.73;-120.82;0.00;5.84;404.28
334.92;226.96;p;72.01;1.48;-120.82;0.00;5.84;404.57
331.92;231.98;y;37.82;0.00;-120.82;-117.80;0.00;404.95
331.92;231.98;p;115.34;0.00;121.38;0.00;9.47;404.95
326.99;223.89;y;38.25;0.00;121.38;118.37;0.00;396.30
326.99;223.89;p;103.25;0.00;-120.25;0.00;8.49;396.30
322.72;231.22;y;35.91;0.00;-120.25;-111.27;0.00;397.00
322.72;231.22;p;109.45;0.26;128.48;0.00;8.95;397.00
317.15;224.21;y;27.00;0.54;128.48;-83.03;0.00;388.40
317.15;224.21;p;94.08;1.41;45.45;0.00;7.68;388.40
322.54;218.74;p;94.08;0.00;45.45;0.00;7.68;389.71
327.93;213.26;y;13.88;0.13;45.45;42.01;0.00;391.17
327.93;213.26;p;102.00;1.81;87.46;0.00;8.37;391.17
328.30;204.90;y;26.81;0.00;87.46;-82.69;0.00;386.99
328.30;204.90;p;121.30;0.54;4.77;0.00;9.93;386.99
338.20;204.08;p;121.80;3.60;4.77;0.00;9.93;395.00
348.10;203.25;y;2.20;0.10;4.77;-4.98;0.00;403.09
348.10;203.25;p;102.25;1.61;-0.22;0.00;8.34;403.09
356.44;203.28;y;3.19;0.00;-0.22;-8.19;0.00;410.33
356.44;203.28;p;120.65;2.87;-8.40;0.00;9.87;410.33
366.20;204.73;y;18.81;0.00;-8.40;-57.08;0.00;419.54
366.20;204.73;p;102.58;3.84;-65.49;0.00;8.44;419.54
369.70;212.40;y;32.22;0.23;-65.49;100.68;0.00;426.37
369.70;212.40;p;88.33;0.31;35.19;0.00;7.22;426.37
375.60;208.24;p;88.38;0.35;35.19;0.00;7.22;429.46
381.50;204.07;y;9.55;0.00;35.19;-28.57;0.00;432.66
381.50;204.07;p;93.57;0.88;6.63;0.00;7.64;432.66
389.10;203.19;p;93.02;0.00;6.63;0.00;7.64;438.96
396.69;202.31;y;33.16;3.04;6.63;-102.71;0.00;445.30
396.69;202.31;p;66.78;0.00;-96.09;0.00;5.44;445.30
396.11;207.72;p;66.78;0.95;-96.09;0.00;5.44;447.27
395.53;213.13;y;3.69;0.00;-96.09;9.76;0.00;449.30
395.53;213.13;p;61.95;1.51;-86.32;0.00;5.02;449.30
395.85;218.14;p;61.95;0.29;-86.32;0.00;5.02;451.98
396.18;223.14;y;43.07;3.04;-86.32;-133.40;0.00;454.70
396.18;223.14;p;111.61;0.77;140.28;0.00;9.12;454.70
389.16;217.31;p;110.84;0.35;140.28;0.00;9.12;445.72
382.14;211.48;y;44.14;0.01;140.28;136.66;0.00;436.75
382.14;211.48;p;64.01;0.18;-83.06;0.00;5.21;436.75
382.77;216.66;p;64.44;0.32;-83.06;0.00;5.21;439.83
383.40;221.83;y;7.07;0.00;-83.06;20.34;0.00;442.95
383.40;221.83;p;73.17;0.80;-62.72;0.00;5.94;442.95
386.13;227.12;p;73.18;0.71;-62.72;0.00;5.94;447.97
388.85;232.40;y;6.21;0.00;-62.72;17.91;0.00;453.01
388.85;232.40;p;89.95;0.01;-44.81;0.00;7.42;453.01
394.11;237.63;y;14.78;0.01;-44.81;-45.34;0.00;460.21
394.11;237.63;p;119.80;1.55;-90.15;0.00;9.82;460.21
394.09;247.44;p;119.79;1.85;-90.15;0.00;9.82;465.33
394.06;257.26;y;32.83;0.65;-90.15;-101.68;0.00;470.60
394.06;257.26;p;96.15;6.71;168.17;0.00;7.85;470.60
386.38;255.65;y;36.76;0.06;168.17;113.39;0.00;463.30
386.38;255.65;p;109.04;3.88;-78.44;0.00;8.92;463.30
388.16;264.38;y;25.27;1.26;-78.44;77.58;0.00;469.65
388.16;264.38;p;56.91;1.70;-0.86;0.00;4.60;469.65
392.76;264.45;y;23.44;0.00;-0.86;-71.88;0.00;473.49
392.76;264.45;p;101.22;0.49;-72.74;0.00;8.26;473.49
395.21;272.34;p;101.22;4.04;-72.74;0.00;8.26;479.96
397.66;280.24;y;13.54;0.62;-72.74;-41.18;0.00;486.49
397.66;280.24;p;79.77;3.27;-113.91;0.00;6.53;486.49
395.02;286.21;y;0.01;0.00;-113.91;-0.00;0.00;487.80
395.02;286.21;p;80.97;0.62;-113.91;0.00;6.53;487.80
392.37;292.18;y;29.61;0.37;-113.91;-90.98;0.00;489.21
392.37;292.18;p;64.45;0.47;155.11;0.00;5.26;489.21
387.60;289.97;y;6.08;0.00;155.11;16.69;0.00;484.06
387.60;289.97;p;77.13;0.58;171.80;0.00;6.29;484.06
381.37;289.07;y;7.80;0.00;171.80;22.64;0.00;478.55
381.37;289.07;p;70.14;0.13;-165.56;0.00;5.74;478.55
375.81;290.51;p;71.40;0.00;-165.56;0.00;5.74;475.00
370.25;291.94;y;2.97;0.00;-165.56;7.70;0.00;471.50
370.25;291.94;p;81.38;0.48;-157.86;0.00;6.62;471.50
364.11;294.43;p;80.69;0.00;-157.86;0.00;6.62;468.26
357.98;296.93;y;18.19;0.00;-157.86;-56.56;0.00;465.10
357.98;296.93;p;114.28;0.00;145.59;0.00;9.43;465.10
350.20;291.60;y;11.61;0.17;145.59;-33.17;0.00;455.71
350.20;291.60;p;69.94;0.46;112.42;0.00;5.69;455.71
348.03;286.34;p;70.14;0.00;112.42;0.00;5.69;450.68
345.86;281.07;y;9.34;0.56;112.42;-28.81;0.00;445.67
345.86;281.07;p;75.93;0.30;83.60;0.00;6.11;445.67
346.54;275.00;p;75.55;0.00;83.60;0.00;6.11;442.39
347.22;268.92;y;48.26;0.81;83.60;-148.90;0.00;439.18
347.22;268.92;p;87.60;0.03;-65.30;0.00;7.20;439.18
350.23;275.46;p;88.30;0.00;-65.30;0.00;7.20;445.58
353.24;282.01;p;88.88;0.00;-65.30;0.00;7.20;452.00
356.25;288.55;y;31.28;0.00;-65.30;97.01;0.00;458.45
356.25;288.55;p;99.90;0.38;31.71;0.00;8.13;458.45
363.17;284.28;y;12.89;0.20;31.71;38.98;0.00;461.20
363.17;284.28;p;116.15;3.48;70.69;0.00;9.57;461.20
366.33;275.24;y;20.88;1.13;70.69;64.78;0.00;458.21
366.33;275.24;p;120.66;0.96;135.47;0.00;9.92;458.21
359.26;268.29;y;16.41;0.00;135.47;-50.16;0.00;448.38
359.26;268.29;p;81.24;0.05;85.31;0.00;6.68;448.38
359.81;261.62;p;82.54;0.00;85.31;0.00;6.68;444.87
360.35;254.96;p;81.81;0.20;85.31;0.00;6.68;441.43
360.90;248.30;y;18.11;0.02;85.31;-55.77;0.00;438.07
360.90;248.30;p;63.57;0.11;29.54;0.00;5.17;438.07
365.40;245.75;p;63.58;2.59;29.54;0.00;5.17;440.35
369.90;243.20;y;7.50;0.11;29.54;22.44;0.00;442.69
369.90;243.20;p;98.68;0.06;51.98;0.00;8.08;442.69
374.88;236.83;p;98.72;3.74;51.98;0.00;8.08;443.42
379.86;230.47;y;47.69;0.77;51.98;-149.12;0.00;444.30
379.86;230.47;p;93.92;0.38;-97.14;0.00;7.69;444.30
378.90;238.10;y;0.01;0.00;-97.14;0.25;0.00;447.50
378.90;238.10;p;82.16;1.59;-96.88;0.00;6.72;447.50
378.09;244.78;p;82.72;0.00;-96.88;0.00;6.72;450.41
377.29;251.45;p;82.72;5.50;-96.88;0.00;6.72;453.40
376.48;258.13;y;55.26;6.78;-96.88;-171.70;0.00;456.47
376.48;258.13;p;119.85;0.01;91.41;0.00;9.79;456.47
376.24;248.34;p;118.18;0.00;91.41;0.00;9.79;450.81
376.00;238.56;p;119.36;0.00;91.41;0.00;9.79;445.29
375.76;228.77;p;119.85;0.00;91.41;0.00;9.79;439.92
375.52;218.99;p;119.88;0.00;91.41;0.00;9.79;434.70
375.27;209.20;p;119.85;0.00;91.41;0.00;9.79;429.65
375.03;199.41;p;119.88;4.22;91.41;0.00;9.79;424.75
374.79;189.63;p;119.85;3.74;91.41;0.00;9.79;420.03
374.55;179.84;p;118.64;1.53;91.41;0.00;9.79;415.49
374.31;170.06;p;119.88;1.15;91.41;0.00;9.79;411.13
374.07;160.27;p;119.85;1.31;91.41;0.00;9.79;406.96
373.82;150.49;p;119.88;1.47;91.41;0.00;9.79;402.98
373.58;140.70;p;119.85;0.79;91.41;0.00;9.79;399.20
373.34;130.92;p;119.38;3.35;91.41;0.00;9.79;395.63
373.10;121.13;p;119.36;0.79;91.41;0.00;9.79;392.27
372.86;111.34;p;118.64;0.13;91.41;0.00;9.79;389.13
372.62;101.56;y;32.82;0.30;91.41;-101.52;0.00;386.21
372.62;101.56;p;74.37;0.00;-10.11;0.00;6.03;386.21
378.55;102.62;y;25.50;0.98;-10.11;-77.99;0.00;392.21
378.55;102.62;p;94.50;0.00;-88.10;0.00;7.73;392.21
378.81;110.34;y;36.19;0.00;-88.10;111.83;0.00;394.55
378.81;110.34;p;106.31;1.03;23.73;0.00;8.67;394.55
386.74;106.86;p;105.60;0.62;23.73;0.00;8.67;401.23
394.67;103.37;y;42.69;2.51;23.73;-131.67;0.00;407.98
394.67;103.37;p;72.23;0.92;-107.94;0.00;5.91;407.98
392.85;108.99;p;72.23;0.01;-107.94;0.00;5.91;407.69
391.03;114.62;y;1.93;0.00;-107.94;-5.48;0.00;407.48
391.03;114.62;p;88.30;0.54;-113.42;0.00;7.21;407.48
388.17;121.23;y;25.68;0.00;-113.42;-78.46;0.00;406.66
388.17;121.23;p;69.24;0.58;168.13;0.00;5.57;406.66
382.71;120.09;p;68.58;0.14;168.13;0.00;5.57;401.11
377.26;118.94;y;28.09;0.00;168.13;87.07;0.00;395.57
377.26;118.94;p;117.81;0.00;-104.80;0.00;9.63;395.57
374.80;128.25;y;37.74;0.00;-104.80;-118.10;0.00;396.14
374.80;128.25;p;105.50;0.49;137.10;0.00;8.67;396.14
368.45;122.35;y;1.34;0.00;137.10;-3.40;0.00;388.23
368.45;122.35;p;88.48;1.94;133.71;0.00;7.31;388.23
363.40;117.07;y;25.65;0.49;133.71;79.38;0.00;381.79
363.40;117.07;p;86.62;0.76;-146.92;0.00;7.13;381.79
357.43;120.96;y;30.77;1.31;-146.92;-94.74;0.00;377.34
357.43;120.96;p;64.02;0.00;118.35;0.00;5.12;377.34
355.00;116.45;p;62.95;4.45;118.35;0.00;5.12;373.61
352.56;111.94;y;9.45;0.05;118.35;-27.92;0.00;369.91
352.56;111.94;p;102.43;1.57;90.42;0.00;8.47;369.91
352.50;103.47;y;45.43;1.31;90.42;140.24;0.00;367.37
352.50;103.47;p;99.68;0.00;-129.34;0.00;8.17;367.37
347.32;109.79;y;14.29;0.30;-129.34;43.12;0.00;364.26
347.32;109.79;p;87.44;0.00;-86.22;0.00;7.05;364.26
347.79;116.82;p;86.31;0.81;-86.22;0.00;7.05;366.88
348.25;123.85;y;27.07;0.74;-86.22;-82.71;0.00;369.62
348.25;123.85;p;114.99;0.98;-168.93;0.00;9.37;369.62
339.05;125.65;y;24.72;2.78;-168.93;74.45;0.00;361.58
339.05;125.65;p;98.02;3.88;-94.48;0.00;7.97;361.58
338.43;133.60;y;3.95;0.00;-94.48;-9.80;0.00;363.84
338.43;133.60;p;78.35;0.00;-104.28;0.00;6.39;363.84
336.85;139.79;y;34.38;0.00;-104.28;106.57;0.00;364.71
336.85;139.79;p;82.98;0.86;2.28;0.00;6.78;364.71
343.63;139.52;p;83.64;1.05;2.28;0.00;6.78;370.87
350.40;139.25;y;5.81;0.07;2.28;15.18;0.00;377.06
350.40;139.25;p;59.00;0.13;17.46;0.00;4.82;377.06
355.00;137.80;y;3.41;0.00;17.46;-8.61;0.00;380.81
355.00;137.80;p;54.69;2.26;8.85;0.00;4.41;380.81
359.35;137.13;y;8.01;0.22;8.85;22.73;0.00;384.63
359.35;137.13;p;112.59;1.07;31.58;0.00;9.22;384.63
367.20;132.30;y;36.64;0.00;31.58;-112.09;0.00;390.31
367.20;132.30;p;79.13;0.00;-80.50;0.00;6.45;390.31
368.27;138.66;p;79.56;0.43;-80.50;0.00;6.45;393.51
369.33;145.03;y;1.50;0.00;-80.50;-3.61;0.00;396.79
369.33;145.03;p;62.20;0.00;-84.11;0.00;5.05;396.79
369.85;150.05;p;62.31;0.00;-84.11;0.00;5.05;399.13
370.37;155.07;y;22.59;0.13;-84.11;69.40;0.00;401.52
370.37;155.07;p;104.90;0.00;-14.71;0.00;8.55;401.52
378.64;157.24;y;30.71;0.41;-14.71;93.62;0.00;409.99
378.64;157.24;p;92.21;0.26;78.91;0.00;7.54;409.99
380.09;149.84;p;92.22;0.50;78.91;0.00;7.54;408.56
381.54;142.44;y;5.45;0.00;78.91;-14.63;0.00;407.26
381.54;142.44;p;85.36;0.10;64.27;0.00;7.03;407.26
384.59;136.11;p;86.98;5.35;64.27;0.00;7.03;407.96
387.64;129.78;y;41.83;3.12;64.27;-128.92;0.00;408.79
387.64;129.78;p;103.00;0.63;-64.65;0.00;8.47;408.79
391.27;137.43;y;2.60;0.00;-64.65;-7.69;0.00;414.70
391.27;137.43;p;67.07;0.71;-72.33;0.00;5.49;414.70
392.93;142.67;p;67.81;0.23;-72.33;0.00;5.49;418.03
394.60;147.90;y;1.93;0.03;-72.33;5.63;0.00;421.41
394.60;147.90;p;91.92;1.45;-66.70;0.00;7.53;421.41
397.58;154.82;y;11.34;0.01;-66.70;-34.91;0.00;426.66
397.58;154.82;p;80.28;0.26;-101.61;0.00;6.58;426.66
396.26;161.26;p;81.13;1.12;-101.61;0.00;6.58;427.81
394.93;167.71;y;39.89;0.41;-101.61;-124.46;0.00;429.07
394.93;167.71;p;57.84;0.00;133.93;0.00;4.77;429.07
391.62;164.27;y;2.86;0.00;133.93;7.94;0.00;424.68
391.62;164.27;p;98.71;7.00;141.86;0.00;8.07;424.68
385.28;159.29;y;31.71;0.56;141.86;98.40;0.00;416.90
385.28;159.29;p;94.53;0.08;-119.73;0.00;7.77;416.90
381.42;166.04;p;95.15;0.50;-119.73;0.00;7.77;415.99
377.56;172.79;y;29.41;0.00;-119.73;-90.87;0.00;415.22
377.56;172.79;p;77.76;0.00;149.40;0.00;6.32;415.22
372.12;169.57;y;45.03;0.00;149.40;138.91;0.00;408.93
372.12;169.57;p;66.26;0.00;-71.69;0.00;5.38;408.93
373.81;174.68;p;66.30;0.00;-71.69;0.00;5.38;412.61
375.50;179.79;y;20.83;0.00;-71.69;63.83;0.00;416.32
375.50;179.79;p;72.72;0.00;-7.86;0.00;5.89;416.32
381.33;180.59;p;72.08;3.28;-7.86;0.00;5.89;421.93
387.16;181.40;y;26.68;1.58;-7.86;-82.59;0.00;427.55
387.16;181.40;p;45.98;0.00;-90.45;0.00;3.74;427.55
387.13;185.14;y;16.22;0.00;-90.45;49.15;0.00;429.12
387.13;185.14;p;96.40;0.81;-41.30;0.00;7.88;429.12
393.05;190.34;p;96.40;0.39;-41.30;0.00;7.88;436.71
398.97;195.53;y;52.86;0.00;-41.30;-164.77;0.00;444.31
398.97;195.53;p;106.26;0.00;153.93;0.00;8.65;444.31
391.20;191.73;p;106.26;0.35;153.93;0.00;8.65;435.66
383.43;187.93;y;9.84;0.00;153.93;28.78;0.00;427.01
383.43;187.93;p;65.46;0.00;-177.29;0.00;5.32;427.01
378.12;188.18;p;66.12;0.00;-177.29;0.00;5.32;422.36
372.81;188.44;y;12.70;0.00;-177.29;37.89;0.00;417.73
372.81;188.44;p;72.59;0.00;-139.40;0.00;5.86;417.73
368.36;192.25;y;22.41;0.00;-139.40;-68.23;0.00;415.51
368.36;192.25;p;68.06;2.59;152.37;0.00;5.55;415.51
363.45;189.68;y;21.94;2.56;152.37;-67.36;0.00;409.97
363.45;189.68;p;87.78;2.03;85.01;0.00;7.10;409.97
364.07;182.61;p;86.87;0.46;85.01;0.00;7.10;407.29
364.68;175.53;y;47.45;1.22;85.01;148.35;0.00;404.73
364.68;175.53;p;117.77;0.10;-126.64;0.00;9.70;404.73
358.89;183.32;y;3.78;0.00;-126.64;-10.55;0.00;403.00
358.89;183.32;p;104.67;1.19;-137.20;0.00;8.63;403.00
352.56;189.18;p;105.34;0.49;-137.20;0.00;8.63;400.11
346.23;195.05;y;37.47;2.07;-137.20;-116.87;0.00;397.39
346.23;195.05;p;92.30;1.06;105.93;0.00;7.51;397.39
344.16;187.83;p;91.82;0.21;105.93;0.00;7.51;392.08
342.10;180.60;y;11.06;0.03;105.93;-32.06;0.00;386.84
342.10;180.60;p;91.64;3.87;73.87;0.00;7.47;386.84
344.17;173.43;y;3.58;0.00;73.87;-10.26;0.00;385.40
344.17;173.43;p;85.32;0.29;63.61;0.00;6.99;385.40
347.28;167.16;p;85.32;0.16;63.61;0.00;6.99;385.42
350.39;160.90;p;85.32;5.90;63.61;0.00;6.99;385.57
353.50;154.63;y;42.57;1.25;63.61;132.52;0.00;385.84
353.50;154.63;p;105.36;1.67;-163.87;0.00;8.65;385.84
345.19;157.04;y;0.01;0.00;-163.87;0.00;0.00;379.23
345.19;157.04;p;105.95;3.78;-163.87;0.00;8.65;379.23
336.89;159.44;y;16.64;0.03;-163.87;49.62;0.00;372.71
336.89;159.44;p;79.93;4.22;-114.25;0.00;6.54;372.71
334.20;165.40;p;79.93;2.16;-114.25;0.00;6.54;372.89
331.52;171.36;y;6.30;0.00;-114.25;18.32;0.00;373.18
331.52;171.36;p;110.97;1.87;-95.93;0.00;9.07;373.18
330.58;180.38;y;6.50;0.45;-95.93;19.38;0.00;376.59
330.58;180.38;p;103.26;4.43;-76.55;0.00;8.40;376.59
332.53;188.55;y;18.99;0.58;-76.55;-59.21;0.00;382.27
332.53;188.55;p;70.38;0.00;-135.76;0.00;5.77;382.27
328.40;192.58;p;70.57;0.63;-135.76;0.00;5.77;380.70
324.27;196.60;y;28.15;0.00;-135.76;-87.69;0.00;379.21
324.27;196.60;p;90.02;0.94;136.55;0.00;7.41;379.21
318.88;191.50;y;0.01;0.00;136.55;-0.00;0.00;371.97
318.88;191.50;p;90.73;0.57;136.55;0.00;7.42;371.97
313.50;186.40;y;36.20;0.03;136.55;113.85;0.00;364.73
313.50;186.40;p;90.52;0.74;-109.61;0.00;7.36;364.73
311.03;193.33;y;26.70;0.38;-109.61;-83.68;0.00;366.22
311.03;193.33;p;43.54;1.84;166.71;0.00;3.48;366.22
307.64;192.53;y;16.29;0.45;166.71;-48.79;0.00;362.92
307.64;192.53;p;65.36;0.47;117.92;0.00;5.28;362.92
305.17;187.86;p;64.91;3.06;117.92;0.00;5.28;358.36
302.70;183.20;y;8.83;0.00;117.92;-25.53;0.00;353.82
302.70;183.20;p;101.37;0.49;92.39;0.00;8.26;353.82
302.36;174.95;p;100.58;0.13;92.39;0.00;8.26;349.32
302.01;166.70;y;51.66;0.00;92.39;-161.10;0.00;344.96
302.01;166.70;p;86.04;0.05;-68.71;0.00;7.06;344.96
304.57;173.28;y;3.67;0.00;-68.71;9.22;0.00;350.41
304.57;173.28;p;104.92;0.81;-59.49;0.00;8.62;350.41
308.95;180.70;y;25.30;0.00;-59.49;78.75;0.00;357.91
308.95;180.70;p;107.36;0.00;19.26;0.00;8.79;357.91
317.25;177.80;p;107.36;0.13;19.26;0.00;8.79;363.68
325.55;174.90;y;21.39;0.00;19.26;64.60;0.00;369.56
325.55;174.90;p;102.22;0.00;83.86;0.00;8.30;369.56
326.44;166.65;p;101.62;1.48;83.86;0.00;8.30;366.52
327.32;158.40;y;37.55;0.28;83.86;115.66;0.00;363.64
327.32;158.40;p;69.82;0.91;-160.48;0.00;5.65;363.64
322.00;160.29;y;29.39;0.78;-160.48;-90.67;0.00;359.69
322.00;160.29;p;64.77;1.23;108.85;0.00;5.27;359.69
320.30;155.30;y;37.58;0.08;108.85;117.45;0.00;355.96
320.30;155.30;p;66.12;0.21;-133.70;0.00;5.43;355.96
316.55;159.22;p;66.39;0.29;-133.70;0.00;5.43;354.34
312.80;163.15;y;10.55;0.28;-133.70;-32.21;0.00;352.79
312.80;163.15;p;49.99;0.94;-165.91;0.00;4.00;352.79
308.92;164.12;y;27.59;0.39;-165.91;-85.01;0.00;349.81
308.92;164.12;p;74.00;0.00;109.07;0.00;6.02;349.81
306.95;158.43;p;74.03;0.49;109.07;0.00;6.02;345.42
304.98;152.73;y;17.01;0.00;109.07;-51.13;0.00;341.09
304.98;152.73;p;58.28;0.23;57.95;0.00;4.68;341.09
307.47;148.77;y;21.67;2.53;57.95;66.90;0.00;341.57
307.47;148.77;p;60.28;0.62;124.85;0.00;4.94;341.57
304.64;144.71;y;19.81;0.18;124.85;-60.93;0.00;337.27
304.64;144.71;p;84.57;2.05;63.92;0.00;6.92;337.27
307.68;138.50;p;85.41;2.89;63.92;0.00;6.92;337.42
310.73;132.29;y;16.54;0.29;63.92;51.19;0.00;337.71
310.73;132.29;p;68.91;0.42;115.11;0.00;5.63;337.71
308.34;127.19;p;68.92;0.18;115.11;0.00;5.63;333.54
305.95;122.10;y;8.21;0.48;115.11;-24.20;0.00;329.41
305.95;122.10;p;65.95;0.19;90.91;0.00;5.37;329.41
305.86;116.73;y;8.44;0.00;90.91;-24.88;0.00;327.38
305.86;116.73;p;76.58;0.49;66.03;0.00;6.25;327.38
308.40;111.02;p;76.59;0.98;66.03;0.00;6.25;327.78
310.94;105.31;y;49.18;0.14;66.03;-152.14;0.00;328.29
310.94;105.31;p;70.50;0.58;-86.11;0.00;5.77;328.29
311.33;111.07;y;0.90;0.00;-86.11;-1.17;0.00;330.55
311.33;111.07;p;67.26;0.62;-87.28;0.00;5.45;330.55
311.59;116.51;p;67.31;0.28;-87.28;0.00;5.45;332.66
311.85;121.95;y;43.08;0.00;-87.28;134.58;0.00;334.85
311.85;121.95;p;96.96;0.85;47.30;0.00;7.93;334.85
317.23;116.12;y;13.86;0.00;47.30;42.11;0.00;337.81
317.23;116.12;p;93.80;0.23;89.41;0.00;7.68;337.81
317.30;108.45;y;15.26;0.00;89.41;-46.09;0.00;335.33
317.30;108.45;p;86.48;0.62;43.32;0.00;7.07;335.33
322.45;103.60;y;28.40;0.49;43.32;-88.06;0.00;338.68
322.45;103.60;p;66.32;0.00;-44.74;0.00;5.45;338.68
326.33;107.44;p;66.93;0.51;-44.74;0.00;5.45;343.56
330.20;111.28;y;9.63;0.11;-44.74;-28.95;0.00;348.45
330.20;111.28;p;111.64;3.09;-73.69;0.00;9.11;348.45
332.76;120.01;y;16.53;0.11;-73.69;-50.77;0.00;353.74
332.76;120.01;p;100.97;5.16;-124.46;0.00;8.28;353.74
328.07;126.84;y;14.28;0.00;-124.46;43.78;0.00;351.74
328.07;126.84;p;67.25;1.35;-80.68;0.00;5.48;351.74
328.96;132.24;p;67.25;0.70;-80.68;0.00;5.48;354.55
329.85;137.65;y;32.75;0.00;-80.68;-101.69;0.00;357.42
329.85;137.65;p;96.39;4.26;177.63;0.00;7.88;357.42
321.97;137.32;y;26.45;0.34;177.63;-80.48;0.00;350.04
321.97;137.32;p;106.05;0.98;97.15;0.00;8.72;350.04
320.89;128.67;y;8.33;0.25;97.15;-24.64;0.00;345.72
320.89;128.67;p;115.20;0.29;72.52;0.00;9.40;345.72
323.71;119.70;p;114.93;0.00;72.52;0.00;9.40;345.13
326.54;110.73;p;114.73;0.00;72.52;0.00;9.40;344.80
329.36;101.76;p;115.37;1.04;72.52;0.00;9.40;344.72
332.19;92.79;p;114.48;1.49;72.52;0.00;9.40;344.90
335.01;83.82;p;115.37;0.39;72.52;0.00;9.40;345.34
337.84;74.85;p;114.73;2.78;72.52;0.00;9.40;346.03
340.66;65.88;p;114.21;0.00;72.52;0.00;9.40;346.97
343.49;56.91;p;115.64;0.63;72.52;0.00;9.40;348.17
346.31;47.94;p;115.37;3.14;72.52;0.00;9.40;349.61
349.14;38.97;p;114.30;3.61;72.52;0.00;9.40;351.30
351.96;30.00;p;114.93;2.23;72.52;0.00;9.40;353.24
354.79;21.03;p;115.64;1.92;72.52;0.00;9.40;355.41
357.61;12.06;p;115.37;0.94;72.52;0.00;9.40;357.81
360.44;3.09;y;49.55;0.65;72.52;154.12;0.00;360.45
360.44;3.09;p;66.09;0.00;-133.36;0.00;5.60;360.45
356.59;7.16;p;68.73;0.55;-133.36;0.00;5.60;356.66
352.74;11.24;y;7.37;0.00;-133.36;21.99;0.00;352.92
352.74;11.24;p;105.01;0.14;-111.38;0.00;8.60;352.92
349.61;19.25;y;21.11;0.00;-111.38;64.76;0.00;350.14
349.61;19.25;p;93.62;0.00;-46.61;0.00;7.71;350.14
354.90;24.85;y;26.47;0.29;-46.61;-82.50;0.00;355.77
354.90;24.85;p;74.00;0.00;-129.11;0.00;6.02;355.77
351.11;29.52;p;73.34;0.00;-129.11;0.00;6.02;352.35
347.31;34.19;y;20.26;0.00;-129.11;62.34;0.00;348.99
347.31;34.19;p;64.27;0.00;-66.77;0.00;5.21;348.99
349.37;38.97;y;26.76;0.00;-66.77;-83.52;0.00;351.53
